image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio,orig_image_width,orig_image_height,square_size,pad_left,pad_top,pad_right,pad_bottom,is_valid_squared
D:\project_root\data\processed\images\all\img_07_4406645900_00774.jpg,2048,2048,6_siban,6,1731,1306,1881,1513,voc_xml,True,img_07_4406645900_00774.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00774.xml,150,207,150,31050,2048000,0.0151611328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00781.jpg,2048,2048,6_siban,6,1789,979,1918,1511,voc_xml,True,img_07_4406645900_00781.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00781.xml,129,532,129,68628,2048000,0.033509765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00786.jpg,2048,2048,6_siban,6,1719,1110,1895,1376,voc_xml,True,img_07_4406645900_00786.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00786.xml,176,266,176,46816,2048000,0.022859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00792.jpg,2048,2048,6_siban,6,1767,887,1913,1322,voc_xml,True,img_07_4406645900_00792.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00792.xml,146,435,146,63510,2048000,0.0310107421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00805.jpg,2048,2048,6_siban,6,1716,612,1918,1160,voc_xml,True,img_07_4406645900_00805.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00805.xml,202,548,202,110696,2048000,0.05405078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00815.jpg,2048,2048,6_siban,6,1712,559,1907,825,voc_xml,True,img_07_4406645900_00815.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00815.xml,195,266,195,51870,2048000,0.0253271484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00817.jpg,2048,2048,6_siban,6,1754,749,1921,1168,voc_xml,True,img_07_4406645900_00817.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00817.xml,167,419,167,69973,2048000,0.03416650390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00824.jpg,2048,2048,6_siban,6,1738,1041,1919,1357,voc_xml,True,img_07_4406645900_00824.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00824.xml,181,316,181,57196,2048000,0.027927734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00829.jpg,2048,2048,6_siban,6,1766,561,1917,822,voc_xml,True,img_07_4406645900_00829.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00829.xml,151,261,151,39411,2048000,0.01924365234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00830.jpg,2048,2048,6_siban,6,1762,547,1919,689,voc_xml,True,img_07_4406645900_00830.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00830.xml,157,142,142,22294,2048000,0.0108857421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00842.jpg,2048,2048,6_siban,6,1795,605,1916,1481,voc_xml,True,img_07_4406645900_00842.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00842.xml,121,876,121,105996,2048000,0.051755859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00850.jpg,2048,2048,6_siban,6,1736,563,1900,804,voc_xml,True,img_07_4406645900_00850.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00850.xml,164,241,164,39524,2048000,0.019298828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00852.jpg,2048,2048,6_siban,6,1810,791,1919,1324,voc_xml,True,img_07_4406645900_00852.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00852.xml,109,533,109,58097,2048000,0.02836767578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00855.jpg,2048,2048,6_siban,6,1710,705,1921,1256,voc_xml,True,img_07_4406645900_00855.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00855.xml,211,551,211,116261,2048000,0.05676806640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00859.jpg,2048,2048,6_siban,6,1731,807,1913,1072,voc_xml,True,img_07_4406645900_00859.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00859.xml,182,265,182,48230,2048000,0.0235498046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00863.jpg,2048,2048,4_shuiban,4,1789,1068,1922,1383,voc_xml,True,img_07_4406645900_00863.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00863.xml,133,315,133,41895,2048000,0.02045654296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00863.jpg,2048,2048,7_yiwu,7,1608,599,1685,685,voc_xml,True,img_07_4406645900_00863.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00863.xml,77,86,77,6622,2048000,0.0032333984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00877.jpg,2048,2048,6_siban,6,1725,902,1910,1211,voc_xml,True,img_07_4406645900_00877.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00877.xml,185,309,185,57165,2048000,0.02791259765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00897.jpg,2048,2048,7_yiwu,7,1564,1195,1588,1229,voc_xml,True,img_07_4406645900_00897.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00897.xml,24,34,24,816,2048000,0.0003984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00001.jpg,2048,2048,2_hanfeng,2,2,1264,2047,1341,voc_xml,True,img_07_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00001.xml,2045,77,77,157465,2048000,0.07688720703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00001.jpg,2048,2048,6_siban,6,24,554,2032,1268,voc_xml,True,img_07_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00001.xml,2008,714,714,1433712,2048000,0.7000546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00026.jpg,2048,2048,6_siban,6,779,535,2030,1498,voc_xml,True,img_07_4406743300_00026.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00026.xml,1251,963,963,1204713,2048000,0.58823876953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00027.jpg,2048,2048,6_siban,6,1127,525,2023,1498,voc_xml,True,img_07_4406743300_00027.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00027.xml,896,973,896,871808,2048000,0.4256875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00027.jpg,2048,2048,6_siban,6,356,536,1064,1487,voc_xml,True,img_07_4406743300_00027.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00027.xml,708,951,708,673308,2048000,0.328763671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00035.jpg,2048,2048,6_siban,6,1372,576,2024,1479,voc_xml,True,img_07_4406743300_00035.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00035.xml,652,903,652,588756,2048000,0.287478515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00035.jpg,2048,2048,6_siban,6,658,537,1280,830,voc_xml,True,img_07_4406743300_00035.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00035.xml,622,293,293,182246,2048000,0.0889873046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00035.jpg,2048,2048,6_siban,6,678,856,1280,1448,voc_xml,True,img_07_4406743300_00035.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00035.xml,602,592,592,356384,2048000,0.174015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00036.jpg,2048,2048,6_siban,6,762,548,1110,1381,voc_xml,True,img_07_4406743300_00036.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00036.xml,348,833,348,289884,2048000,0.141544921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00036.jpg,2048,2048,6_siban,6,1128,551,1997,1144,voc_xml,True,img_07_4406743300_00036.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00036.xml,869,593,593,515317,2048000,0.25161962890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00037.jpg,2048,2048,6_siban,6,557,540,1689,1424,voc_xml,True,img_07_4406743300_00037.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00037.xml,1132,884,884,1000688,2048000,0.4886171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00038.jpg,2048,2048,6_siban,6,764,550,1169,1467,voc_xml,True,img_07_4406743300_00038.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00038.xml,405,917,405,371385,2048000,0.18134033203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00038.jpg,2048,2048,6_siban,6,1196,568,2011,1508,voc_xml,True,img_07_4406743300_00038.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00038.xml,815,940,815,766100,2048000,0.374072265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00039.jpg,2048,2048,6_siban,6,547,558,1232,1467,voc_xml,True,img_07_4406743300_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00039.xml,685,909,685,622665,2048000,0.30403564453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00039.jpg,2048,2048,6_siban,6,1283,560,1994,1448,voc_xml,True,img_07_4406743300_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00039.xml,711,888,711,631368,2048000,0.30828515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00040.jpg,2048,2048,6_siban,6,710,583,1270,1456,voc_xml,True,img_07_4406743300_00040.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00040.xml,560,873,560,488880,2048000,0.2387109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00040.jpg,2048,2048,6_siban,6,1283,589,2042,1479,voc_xml,True,img_07_4406743300_00040.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00040.xml,759,890,759,675510,2048000,0.3298388671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00041.jpg,2048,2048,6_siban,6,1187,561,1986,1440,voc_xml,True,img_07_4406743300_00041.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00041.xml,799,879,799,702321,2048000,0.34293017578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00041.jpg,2048,2048,6_siban,6,548,584,1156,1478,voc_xml,True,img_07_4406743300_00041.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00041.xml,608,894,608,543552,2048000,0.26540625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00042.jpg,2048,2048,6_siban,6,406,592,1080,1286,voc_xml,True,img_07_4406743300_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00042.xml,674,694,674,467756,2048000,0.228396484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00042.jpg,2048,2048,6_siban,6,1110,565,1997,1446,voc_xml,True,img_07_4406743300_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00042.xml,887,881,881,781447,2048000,0.38156591796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00045.jpg,2048,2048,6_siban,6,606,565,1779,1432,voc_xml,True,img_07_4406743300_00045.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00045.xml,1173,867,867,1016991,2048000,0.49657763671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00056.jpg,2048,2048,6_siban,6,1103,569,1989,1469,voc_xml,True,img_07_4406743300_00056.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00056.xml,886,900,886,797400,2048000,0.38935546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00056.jpg,2048,2048,6_siban,6,535,568,1062,1439,voc_xml,True,img_07_4406743300_00056.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00056.xml,527,871,527,459017,2048000,0.22412939453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00060.jpg,2048,2048,6_siban,6,838,561,1978,1462,voc_xml,True,img_07_4406743300_00060.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00060.xml,1140,901,901,1027140,2048000,0.501533203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00092.jpg,2048,2048,6_siban,6,1105,557,1992,1467,voc_xml,True,img_07_4406743300_00092.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00092.xml,887,910,887,807170,2048000,0.3941259765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00094.jpg,2048,2048,6_siban,6,1142,562,2029,1451,voc_xml,True,img_07_4406743300_00094.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00094.xml,887,889,887,788543,2048000,0.38503076171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00095.jpg,2048,2048,6_siban,6,1220,550,1997,1460,voc_xml,True,img_07_4406743300_00095.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00095.xml,777,910,777,707070,2048000,0.3452490234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00099.jpg,2048,2048,6_siban,6,1160,566,1997,1432,voc_xml,True,img_07_4406743300_00099.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00099.xml,837,866,837,724842,2048000,0.3539267578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00104.jpg,2048,2048,6_siban,6,1139,569,1989,1462,voc_xml,True,img_07_4406743300_00104.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00104.xml,850,893,850,759050,2048000,0.3706298828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00112.jpg,2048,2048,6_siban,6,1215,557,1984,1468,voc_xml,True,img_07_4406743300_00112.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00112.xml,769,911,769,700559,2048000,0.34206982421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406743300_00132.jpg,2048,2048,6_siban,6,1134,561,1981,1471,voc_xml,True,img_07_4406743300_00132.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00132.xml,847,910,847,770770,2048000,0.3763525390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406772100_00002.jpg,2048,2048,2_hanfeng,2,8,897,1921,983,voc_xml,True,img_07_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_07_4406772100_00002.xml,1913,86,86,164518,2048000,0.0803310546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406772100_00002.jpg,2048,2048,3_yueyawan,3,1881,619,2048,1140,voc_xml,True,img_07_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_07_4406772100_00002.xml,167,521,167,87007,2048000,0.04248388671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_SIS002353_00788.jpg,2048,2048,10_yaozhe,0,230,608,1228,1445,voc_xml,True,img_07_SIS002353_00788.jpg,D:\project_root\data\raw\archive\lable\img_07_SIS002353_00788.xml,998,837,837,835326,2048000,0.4078740234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3403334300_00853.jpg,2048,2048,2_hanfeng,2,20,1161,938,1243,voc_xml,True,img_08_3403334300_00853.jpg,D:\project_root\data\raw\archive\lable\img_08_3403334300_00853.xml,918,82,82,75276,2048000,0.036755859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3403334300_00853.jpg,2048,2048,6_siban,6,46,544,461,1141,voc_xml,True,img_08_3403334300_00853.jpg,D:\project_root\data\raw\archive\lable\img_08_3403334300_00853.xml,415,597,415,247755,2048000,0.12097412109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3403334400_00732.jpg,2048,2048,2_hanfeng,2,2,954,941,1023,voc_xml,True,img_08_3403334400_00732.jpg,D:\project_root\data\raw\archive\lable\img_08_3403334400_00732.xml,939,69,69,64791,2048000,0.03163623046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3403334600_00681.jpg,2048,2048,2_hanfeng,2,8,617,905,702,voc_xml,True,img_08_3403334600_00681.jpg,D:\project_root\data\raw\archive\lable\img_08_3403334600_00681.xml,897,85,85,76245,2048000,0.03722900390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3403334700_00670.jpg,2048,2048,2_hanfeng,2,10,1168,836,1258,voc_xml,True,img_08_3403334700_00670.jpg,D:\project_root\data\raw\archive\lable\img_08_3403334700_00670.xml,826,90,90,74340,2048000,0.036298828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3436783900_01352.jpg,2048,2048,2_hanfeng,2,8,1249,626,1310,voc_xml,True,img_08_3436783900_01352.jpg,D:\project_root\data\raw\archive\lable\img_08_3436783900_01352.xml,618,61,61,37698,2048000,0.0184072265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3436789300_00961.jpg,2048,2048,2_hanfeng,2,13,1302,1484,1369,voc_xml,True,img_08_3436789300_00961.jpg,D:\project_root\data\raw\archive\lable\img_08_3436789300_00961.xml,1471,67,67,98557,2048000,0.04812353515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3436815300_00019.jpg,2048,2048,6_siban,6,1033,646,1377,1372,voc_xml,True,img_08_3436815300_00019.jpg,D:\project_root\data\raw\archive\lable\img_08_3436815300_00019.xml,344,726,344,249744,2048000,0.1219453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3437011100_00683.jpg,2048,2048,5_youban,5,2,525,162,699,voc_xml,True,img_08_3437011100_00683.jpg,D:\project_root\data\raw\archive\lable\img_08_3437011100_00683.xml,160,174,160,27840,2048000,0.01359375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3437011100_00684.jpg,2048,2048,5_youban,5,2,712,125,928,voc_xml,True,img_08_3437011100_00684.jpg,D:\project_root\data\raw\archive\lable\img_08_3437011100_00684.xml,123,216,123,26568,2048000,0.01297265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_08_3437011100_00685.jpg,2048,2048,5_youban,5,2,905,148,1148,voc_xml,True,img_08_3437011100_00685.jpg,D:\project_root\data\raw\archive\lable\img_08_3437011100_00685.xml,146,243,146,35478,2048000,0.0173232421875,2048,1000,2048,0,524,0,524,True
